Order_ID,Product,Category,Quantity,Price,City,Date
ORD1666,Mixer,Home Appliances,1,3242.89,Bangalore,2026-05-13
ORD1667,Backpack,Accessories,4,1623.34,Pune,2026-01-31
ORD1668,Air Fryer,Home Appliances,4,6752.24,Jaipur,2026-01-19
ORD1669,Keyboard,Electronics,4,1376.8,Mumbai,2026-01-27
ORD1670,Shoes,Fashion,3,2689.42,Delhi,2026-04-08
ORD1671,Jeans,Fashion,2,2055.6,Delhi,2026-01-18
ORD1672,Coffee Maker,Home Appliances,5,3787.12,Delhi,2026-04-23
ORD1673,Shoes,Fashion,2,2563.01,Delhi,2026-04-16
ORD1674,Book,Books,4,482.4,Mumbai,2026-01-26
ORD1675,Headphones,Electronics,1,2239.41,Chennai,2026-03-31
ORD1676,Watch,Accessories,3,5290.02,Bangalore,2026-03-12
ORD1677,Backpack,Accessories,1,1709.34,Kolkata,2026-06-03
ORD1678,Tablet,Electronics,5,26795.56,Ahmedabad,2026-06-18
ORD1679,T-Shirt,Fashion,2,801.84,Surat,2026-02-18
ORD1680,Tablet,Electronics,4,26855.04,Ahmedabad,2026-03-03
ORD1681,Mixer,Home Appliances,4,3228.92,Jaipur,2026-06-13
ORD1682,Book,Books,1,452.55,Ahmedabad,2026-04-03
ORD1683,Shoes,Fashion,2,2442.44,Kolkata,2026-04-18
ORD1684,Shoes,Fashion,5,2590.43,Jaipur,2026-01-19
ORD1685,Laptop,Electronics,5,50242.86,Hyderabad,2026-02-25
ORD1686,Laptop,Electronics,1,59935.48,Chennai,2026-05-10
ORD1687,T-Shirt,Fashion,5,841.68,Chennai,2026-06-29
ORD1688,Watch,Accessories,1,5139.51,Surat,2026-06-07
ORD1689,Headphones,Electronics,3,2016.78,Mumbai,2026-05-11
ORD1690,Keyboard,Electronics,2,1510.92,Chennai,2026-05-31
ORD1691,Backpack,Accessories,1,1731.66,Chennai,2026-03-03
ORD1692,Laptop,Electronics,2,50448.34,Chennai,2026-01-30
ORD1693,Mixer,Home Appliances,5,3576.18,Hyderabad,2026-06-20
ORD1694,Tablet,Electronics,2,25868.88,Delhi,2026-06-29
ORD1695,Laptop,Electronics,2,54960.54,Pune,2026-05-14
ORD1696,Coffee Maker,Home Appliances,3,3920.25,Delhi,2026-03-10
ORD1697,Tablet,Electronics,1,29520.01,Ahmedabad,2026-03-27
ORD1698,Jeans,Fashion,4,1907.84,Mumbai,2026-03-09
ORD1699,Tablet,Electronics,5,28714.18,Jaipur,2026-04-27
ORD1700,Coffee Maker,Home Appliances,3,3826.57,Kolkata,2026-02-12
ORD1701,Shoes,Fashion,2,2376.61,Mumbai,2026-05-27
ORD1702,Backpack,Accessories,1,1702.23,Surat,2026-01-01
ORD1703,Laptop,Electronics,1,52190.07,Jaipur,2026-04-04
ORD1704,Watch,Accessories,2,4678.03,Ahmedabad,2026-05-22
ORD1705,Jeans,Fashion,4,1888.86,Bangalore,2026-04-17
ORD1706,Tablet,Electronics,3,26719.04,Mumbai,2026-05-27
ORD1707,Shoes,Fashion,1,2500.02,Ahmedabad,2026-02-15
ORD1708,Keyboard,Electronics,5,1644.42,Chennai,2026-01-18
ORD1709,Mixer,Home Appliances,3,3691.47,Hyderabad,2026-03-25
ORD1710,Smartphone,Electronics,5,17844.29,Pune,2026-02-21
ORD1711,T-Shirt,Fashion,5,844.46,Kolkata,2026-03-04
ORD1712,Mixer,Home Appliances,3,3564.18,Jaipur,2026-02-20
ORD1713,Tablet,Electronics,5,29458.7,Bangalore,2026-02-08
ORD1714,Laptop,Electronics,4,49763.01,Surat,2026-03-30
ORD1715,Backpack,Accessories,1,1962.36,Ahmedabad,2026-06-18
ORD1716,Watch,Accessories,3,4603.03,Surat,2026-03-02
ORD1717,Watch,Accessories,4,5460.09,Delhi,2026-03-13
ORD1718,Smartphone,Electronics,1,19516.59,Surat,2026-04-16
ORD1719,Tablet,Electronics,3,27767.36,Mumbai,2026-05-29
ORD1720,Smartphone,Electronics,5,16680.65,Chennai,2026-01-20
ORD1721,Book,Books,5,410.61,Delhi,2026-03-02
ORD1722,T-Shirt,Fashion,3,855.08,Chennai,2026-06-29
ORD1723,Air Fryer,Home Appliances,3,6263.48,Hyderabad,2026-03-01
ORD1724,Smartphone,Electronics,2,16690.0,Kolkata,2026-01-28
ORD1725,Headphones,Electronics,1,2052.32,Jaipur,2026-03-22
ORD1726,Watch,Accessories,1,5034.92,Bangalore,2026-04-26
ORD1727,T-Shirt,Fashion,4,761.45,Mumbai,2026-01-24
ORD1728,Headphones,Electronics,3,2343.61,Kolkata,2026-01-11
ORD1729,Keyboard,Electronics,3,1394.5,Bangalore,2026-04-02
ORD1730,Watch,Accessories,5,4548.04,Hyderabad,2026-03-08
ORD1731,Air Fryer,Home Appliances,2,5890.41,Chennai,2026-04-26
ORD1732,Coffee Maker,Home Appliances,5,3989.88,Jaipur,2026-01-27
ORD1733,Jeans,Fashion,2,1847.66,Ahmedabad,2026-02-26
ORD1734,Headphones,Electronics,2,2342.42,Pune,2026-06-25
ORD1735,Backpack,Accessories,1,1829.64,Hyderabad,2026-01-20
ORD1736,Laptop,Electronics,1,51675.25,Jaipur,2026-02-02
ORD1737,Smartphone,Electronics,3,16641.1,Jaipur,2026-01-13
ORD1738,Headphones,Electronics,5,2170.59,Chennai,2026-05-08
ORD1739,Laptop,Electronics,4,57015.34,Delhi,2026-04-01
ORD1740,Keyboard,Electronics,2,1432.49,Jaipur,2026-02-08
ORD1741,Laptop,Electronics,5,56310.94,Bangalore,2026-06-15
ORD1742,T-Shirt,Fashion,4,784.94,Surat,2026-05-03
ORD1743,Laptop,Electronics,1,52577.54,Delhi,2026-04-18
ORD1744,Keyboard,Electronics,5,1424.74,Surat,2026-01-05
ORD1745,Watch,Accessories,3,4978.69,Jaipur,2026-03-30
ORD1746,Book,Books,5,433.94,Hyderabad,2026-02-16
ORD1747,Laptop,Electronics,3,56068.28,Ahmedabad,2026-03-13
ORD1748,Laptop,Electronics,4,55323.76,Kolkata,2026-03-01
ORD1749,Headphones,Electronics,1,2089.06,Bangalore,2026-03-10
ORD1750,Coffee Maker,Home Appliances,1,4421.8,Bangalore,2026-05-28
ORD1751,Air Fryer,Home Appliances,4,6311.25,Delhi,2026-02-15
ORD1752,Keyboard,Electronics,5,1445.4,Pune,2026-06-01
ORD1753,Laptop,Electronics,3,59923.15,Kolkata,2026-02-06
ORD1754,Book,Books,2,480.3,Jaipur,2026-05-19
ORD1755,T-Shirt,Fashion,2,797.47,Mumbai,2026-01-15
ORD1756,Keyboard,Electronics,5,1415.64,Surat,2026-05-03
ORD1757,Laptop,Electronics,3,59596.86,Bangalore,2026-02-03
ORD1758,Shoes,Fashion,2,2708.31,Pune,2026-01-16
ORD1759,Laptop,Electronics,2,55952.7,Delhi,2026-01-29
ORD1760,Air Fryer,Home Appliances,5,6968.87,Mumbai,2026-04-06
ORD1761,Tablet,Electronics,4,28481.69,Pune,2026-03-19
ORD1762,Shoes,Fashion,2,2736.84,Chennai,2026-06-13
ORD1763,Mixer,Home Appliances,3,3271.94,Surat,2026-06-27
ORD1764,Book,Books,3,425.09,Kolkata,2026-02-14
ORD1765,Watch,Accessories,3,5232.95,Hyderabad,2026-02-02
ORD1766,Headphones,Electronics,1,2397.47,Kolkata,2026-04-11
ORD1767,Air Fryer,Home Appliances,5,5892.1,Kolkata,2026-03-23
ORD1768,Jeans,Fashion,5,1887.41,Kolkata,2026-01-27
ORD1769,Mixer,Home Appliances,2,3381.82,Mumbai,2026-03-02
ORD1770,Shoes,Fashion,3,2333.01,Mumbai,2026-06-21
ORD1771,Backpack,Accessories,3,1780.79,Hyderabad,2026-02-23
ORD1772,Keyboard,Electronics,1,1455.14,Mumbai,2026-01-01
ORD1773,Laptop,Electronics,4,54320.42,Chennai,2026-02-12
ORD1774,Watch,Accessories,4,5380.69,Pune,2026-05-20
ORD1775,Watch,Accessories,1,5327.74,Kolkata,2026-06-16
ORD1776,Jeans,Fashion,2,1864.13,Mumbai,2026-01-09
ORD1777,T-Shirt,Fashion,1,770.03,Mumbai,2026-01-19
ORD1778,Shoes,Fashion,2,2692.89,Delhi,2026-01-20
ORD1779,Coffee Maker,Home Appliances,1,4063.88,Kolkata,2026-05-04
ORD1780,Tablet,Electronics,1,27615.41,Delhi,2026-06-05
ORD1781,Watch,Accessories,2,4552.65,Pune,2026-02-22
ORD1782,Keyboard,Electronics,4,1559.16,Surat,2026-03-09
ORD1783,Backpack,Accessories,3,1727.06,Mumbai,2026-01-13
ORD1784,Watch,Accessories,5,5048.65,Jaipur,2026-02-09
ORD1785,Laptop,Electronics,3,49541.97,Mumbai,2026-03-17
ORD1786,Air Fryer,Home Appliances,5,6474.43,Mumbai,2026-01-07
ORD1787,Keyboard,Electronics,2,1541.46,Mumbai,2026-05-02
ORD1788,Air Fryer,Home Appliances,1,6250.86,Chennai,2026-05-01
ORD1789,Mixer,Home Appliances,3,3213.8,Surat,2026-04-10
ORD1790,Headphones,Electronics,3,2369.62,Pune,2026-02-17
ORD1791,Mixer,Home Appliances,1,3334.31,Jaipur,2026-03-09
ORD1792,Keyboard,Electronics,3,1519.27,Delhi,2026-06-28
ORD1793,Backpack,Accessories,1,1650.85,Pune,2026-05-19
ORD1794,Watch,Accessories,5,4726.57,Ahmedabad,2026-04-10
ORD1795,Air Fryer,Home Appliances,5,6394.22,Surat,2026-06-25
ORD1796,Air Fryer,Home Appliances,4,6594.53,Bangalore,2026-05-02
ORD1797,T-Shirt,Fashion,1,782.19,Ahmedabad,2026-05-09
ORD1798,Book,Books,5,477.04,Kolkata,2026-02-07
ORD1799,Smartphone,Electronics,4,16822.36,Delhi,2026-02-24
ORD1800,Jeans,Fashion,2,1849.55,Chennai,2026-01-21
ORD1801,Backpack,Accessories,4,1692.69,Delhi,2026-06-02
ORD1802,T-Shirt,Fashion,3,864.65,Mumbai,2026-01-23
ORD1803,Watch,Accessories,5,4896.38,Pune,2026-03-12
ORD1804,Coffee Maker,Home Appliances,4,4550.42,Ahmedabad,2026-06-29
ORD1805,Book,Books,5,452.03,Chennai,2026-01-29
ORD1806,Watch,Accessories,2,4647.27,Kolkata,2026-05-30
ORD1807,Jeans,Fashion,1,2168.89,Kolkata,2026-01-26
ORD1808,Jeans,Fashion,3,2145.92,Pune,2026-04-16
ORD1809,T-Shirt,Fashion,4,823.74,Kolkata,2026-06-05
ORD1810,Mixer,Home Appliances,1,3270.54,Chennai,2026-02-06
ORD1811,Book,Books,5,466.27,Chennai,2026-01-10
ORD1812,Watch,Accessories,3,5189.48,Ahmedabad,2026-05-02
ORD1813,T-Shirt,Fashion,3,722.33,Hyderabad,2026-03-21
ORD1814,T-Shirt,Fashion,4,856.25,Mumbai,2026-02-28
ORD1815,Headphones,Electronics,3,2408.66,Jaipur,2026-03-24
ORD1816,T-Shirt,Fashion,4,815.78,Mumbai,2026-02-18
ORD1817,Mixer,Home Appliances,2,3789.4,Chennai,2026-05-05
ORD1818,Jeans,Fashion,5,2145.8,Ahmedabad,2026-05-12
ORD1819,Jeans,Fashion,2,1825.33,Surat,2026-04-14
ORD1820,Headphones,Electronics,5,2366.91,Ahmedabad,2026-02-14
ORD1821,Keyboard,Electronics,2,1601.09,Bangalore,2026-01-09
ORD1822,Mixer,Home Appliances,1,3792.62,Bangalore,2026-03-12
ORD1823,Shoes,Fashion,4,2501.56,Mumbai,2026-06-24
ORD1824,Laptop,Electronics,2,53597.13,Kolkata,2026-04-25
ORD1825,Headphones,Electronics,4,2238.23,Pune,2026-03-30
ORD1826,Headphones,Electronics,3,2309.54,Mumbai,2026-03-14
ORD1827,Laptop,Electronics,4,50046.16,Kolkata,2026-02-24
ORD1828,Air Fryer,Home Appliances,2,6691.59,Bangalore,2026-03-10
ORD1829,Backpack,Accessories,4,1804.78,Ahmedabad,2026-05-02
ORD1830,Headphones,Electronics,2,2244.5,Ahmedabad,2026-02-27
ORD1831,T-Shirt,Fashion,5,847.75,Hyderabad,2026-06-14
ORD1832,T-Shirt,Fashion,4,862.2,Pune,2026-04-28
ORD1833,T-Shirt,Fashion,2,793.68,Surat,2026-06-09
ORD1834,Watch,Accessories,5,4601.39,Surat,2026-06-19
ORD1835,Air Fryer,Home Appliances,3,6579.89,Kolkata,2026-06-05
ORD1836,T-Shirt,Fashion,3,828.47,Jaipur,2026-01-17
ORD1837,Shoes,Fashion,3,2569.27,Hyderabad,2026-03-08
ORD1838,Backpack,Accessories,3,1687.81,Surat,2026-03-03
ORD1839,Laptop,Electronics,5,53945.08,Pune,2026-06-24
ORD1840,Headphones,Electronics,1,2268.38,Hyderabad,2026-03-08
ORD1841,Watch,Accessories,4,4887.3,Ahmedabad,2026-05-30
ORD1842,Tablet,Electronics,5,29769.68,Pune,2026-02-26
ORD1843,Backpack,Accessories,5,1849.79,Jaipur,2026-06-21
ORD1844,Shoes,Fashion,5,2399.14,Delhi,2026-06-18
ORD1845,Coffee Maker,Home Appliances,2,4026.78,Jaipur,2026-02-02
ORD1846,Tablet,Electronics,3,29261.05,Surat,2026-02-16
ORD1847,Backpack,Accessories,3,1855.6,Bangalore,2026-04-01
ORD1848,Keyboard,Electronics,3,1476.14,Pune,2026-04-06
ORD1849,T-Shirt,Fashion,5,766.09,Mumbai,2026-05-01
ORD1850,Laptop,Electronics,5,55883.44,Kolkata,2026-01-19
ORD1851,Mixer,Home Appliances,2,3500.33,Chennai,2026-05-16
ORD1852,T-Shirt,Fashion,4,727.74,Delhi,2026-02-05
ORD1853,Keyboard,Electronics,3,1472.76,Kolkata,2026-04-28
ORD1854,Headphones,Electronics,3,2359.45,Delhi,2026-01-21
ORD1855,Mixer,Home Appliances,3,3591.72,Delhi,2026-03-22
ORD1856,Backpack,Accessories,1,1621.7,Hyderabad,2026-02-23
ORD1857,Jeans,Fashion,2,2029.5,Delhi,2026-05-06
ORD1858,Jeans,Fashion,1,1850.84,Chennai,2026-06-12
ORD1859,Watch,Accessories,4,4928.04,Jaipur,2026-04-09
ORD1860,Laptop,Electronics,1,55371.61,Pune,2026-01-04
ORD1861,Shoes,Fashion,5,2344.35,Ahmedabad,2026-06-10
ORD1862,Tablet,Electronics,2,26467.09,Pune,2026-03-21
ORD1863,Headphones,Electronics,1,2148.76,Kolkata,2026-03-20
ORD1864,Headphones,Electronics,1,2342.49,Hyderabad,2026-03-16
ORD1865,Mixer,Home Appliances,5,3567.46,Pune,2026-04-22
ORD1866,Backpack,Accessories,2,1743.38,Jaipur,2026-04-02
ORD1867,Jeans,Fashion,2,1865.02,Chennai,2026-01-05
ORD1868,Keyboard,Electronics,2,1568.15,Delhi,2026-02-24
ORD1869,Tablet,Electronics,1,28502.28,Delhi,2026-02-01
ORD1870,Shoes,Fashion,1,2436.62,Hyderabad,2026-05-17
ORD1871,Book,Books,1,458.45,Ahmedabad,2026-06-19
ORD1872,Smartphone,Electronics,1,16373.65,Mumbai,2026-04-17
ORD1873,Mixer,Home Appliances,4,3236.52,Hyderabad,2026-05-02
ORD1874,Tablet,Electronics,2,26350.77,Ahmedabad,2026-03-19
ORD1875,Watch,Accessories,1,5161.45,Hyderabad,2026-06-09
ORD1876,Book,Books,2,442.69,Mumbai,2026-05-11
ORD1877,Tablet,Electronics,5,25859.31,Mumbai,2026-01-28
ORD1878,Mixer,Home Appliances,2,3576.3,Hyderabad,2026-05-14
ORD1879,Keyboard,Electronics,3,1561.03,Hyderabad,2026-02-11
ORD1880,Laptop,Electronics,5,54959.9,Bangalore,2026-06-26
ORD1881,Mixer,Home Appliances,3,3314.15,Ahmedabad,2026-06-21
ORD1882,Smartphone,Electronics,1,19206.84,Jaipur,2026-02-08
ORD1883,Smartphone,Electronics,5,16470.17,Mumbai,2026-03-07
ORD1884,Backpack,Accessories,2,1784.43,Hyderabad,2026-03-09
ORD1885,Mixer,Home Appliances,1,3219.87,Delhi,2026-01-11
ORD1886,Air Fryer,Home Appliances,3,6318.28,Pune,2026-04-20
ORD1887,Tablet,Electronics,1,25731.99,Ahmedabad,2026-01-03
ORD1888,Air Fryer,Home Appliances,2,6712.36,Delhi,2026-03-26
ORD1889,Shoes,Fashion,4,2726.45,Hyderabad,2026-01-24
ORD1890,Shoes,Fashion,3,2340.5,Chennai,2026-04-13
ORD1891,Mixer,Home Appliances,3,3735.0,Jaipur,2026-04-18
ORD1892,Backpack,Accessories,2,1660.7,Ahmedabad,2026-02-10
ORD1893,Smartphone,Electronics,4,19480.42,Jaipur,2026-05-26
ORD1894,Backpack,Accessories,4,1685.25,Chennai,2026-04-02
ORD1895,Book,Books,1,482.63,Delhi,2026-05-04
ORD1896,Mixer,Home Appliances,1,3771.32,Jaipur,2026-01-12
ORD1897,Smartphone,Electronics,3,18557.9,Ahmedabad,2026-06-23
ORD1898,Coffee Maker,Home Appliances,5,4387.97,Bangalore,2026-06-21
ORD1899,Air Fryer,Home Appliances,3,6524.83,Kolkata,2026-01-25
ORD1900,Watch,Accessories,2,4980.93,Chennai,2026-02-08
ORD1901,Air Fryer,Home Appliances,5,7009.68,Kolkata,2026-01-14
ORD1902,Laptop,Electronics,2,55061.24,Jaipur,2026-05-07
ORD1903,Air Fryer,Home Appliances,2,5947.32,Jaipur,2026-03-24
ORD1904,Keyboard,Electronics,3,1641.04,Ahmedabad,2026-05-10
ORD1905,Keyboard,Electronics,5,1543.0,Chennai,2026-03-02
ORD1906,Smartphone,Electronics,4,17799.08,Kolkata,2026-04-25
ORD1907,Smartphone,Electronics,4,17809.45,Mumbai,2026-05-08
ORD1908,Tablet,Electronics,1,25774.8,Chennai,2026-01-10
ORD1909,Coffee Maker,Home Appliances,5,3780.14,Mumbai,2026-06-04
ORD1910,Book,Books,3,485.11,Surat,2026-02-22
ORD1911,Backpack,Accessories,4,1962.13,Pune,2026-01-14
ORD1912,Air Fryer,Home Appliances,2,6947.61,Pune,2026-05-24
ORD1913,Jeans,Fashion,5,2038.96,Pune,2026-04-26
ORD1914,Smartphone,Electronics,1,18933.55,Bangalore,2026-01-01
ORD1915,Shoes,Fashion,3,2663.88,Hyderabad,2026-05-21
ORD1916,Coffee Maker,Home Appliances,3,4369.76,Ahmedabad,2026-02-12
ORD1917,Mixer,Home Appliances,2,3725.29,Chennai,2026-01-28
ORD1918,T-Shirt,Fashion,5,750.41,Mumbai,2026-04-11
ORD1919,Keyboard,Electronics,4,1597.37,Bangalore,2026-03-28
ORD1920,Smartphone,Electronics,4,16367.4,Kolkata,2026-02-01
ORD1921,Jeans,Fashion,4,1981.96,Kolkata,2026-05-10
ORD1922,Headphones,Electronics,4,1981.91,Ahmedabad,2026-05-22
ORD1923,Watch,Accessories,5,4981.94,Surat,2026-02-15
ORD1924,Tablet,Electronics,5,26172.44,Delhi,2026-01-27
ORD1925,Watch,Accessories,5,5105.14,Pune,2026-05-10
ORD1926,Watch,Accessories,4,5478.4,Bangalore,2026-03-12
ORD1927,Watch,Accessories,3,5469.4,Jaipur,2026-02-04
ORD1928,Headphones,Electronics,4,2245.11,Surat,2026-03-18
ORD1929,Air Fryer,Home Appliances,5,6968.92,Surat,2026-06-11
ORD1930,Keyboard,Electronics,2,1412.91,Hyderabad,2026-06-25
ORD1931,Shoes,Fashion,2,2739.57,Delhi,2026-05-09
ORD1932,Coffee Maker,Home Appliances,3,4376.7,Pune,2026-05-24
ORD1933,Mixer,Home Appliances,5,3549.45,Chennai,2026-06-22
ORD1934,Tablet,Electronics,5,26801.2,Chennai,2026-01-04
ORD1935,Coffee Maker,Home Appliances,1,3801.23,Delhi,2026-01-14
ORD1936,Backpack,Accessories,1,1691.96,Delhi,2026-03-15
ORD1937,Backpack,Accessories,3,1672.71,Ahmedabad,2026-06-26
ORD1938,Jeans,Fashion,3,1880.66,Surat,2026-01-09
ORD1939,Shoes,Fashion,4,2300.32,Surat,2026-02-27
ORD1940,Tablet,Electronics,5,27377.77,Surat,2026-06-28
ORD1941,T-Shirt,Fashion,1,867.15,Chennai,2026-04-17
ORD1942,Jeans,Fashion,3,2185.24,Ahmedabad,2026-01-04
ORD1943,Tablet,Electronics,3,26337.29,Jaipur,2026-02-27
ORD1944,Backpack,Accessories,3,1891.84,Surat,2026-06-04
ORD1945,Keyboard,Electronics,2,1438.25,Delhi,2026-06-24
ORD1946,Smartphone,Electronics,2,19664.91,Surat,2026-01-31
ORD1947,Watch,Accessories,1,4927.52,Surat,2026-03-09
ORD1948,Headphones,Electronics,2,2236.95,Hyderabad,2026-01-02
ORD1949,Shoes,Fashion,4,2603.8,Delhi,2026-01-11
ORD1950,Headphones,Electronics,3,2242.63,Kolkata,2026-06-19
ORD1951,T-Shirt,Fashion,4,845.33,Surat,2026-04-02
ORD1952,Smartphone,Electronics,3,18091.42,Delhi,2026-05-14
ORD1953,Smartphone,Electronics,5,16773.73,Surat,2026-05-18
ORD1954,Watch,Accessories,1,4848.43,Bangalore,2026-06-19
ORD1955,Shoes,Fashion,3,2429.43,Bangalore,2026-06-08
ORD1956,Coffee Maker,Home Appliances,4,4617.17,Ahmedabad,2026-01-30
ORD1957,Backpack,Accessories,3,1780.44,Kolkata,2026-06-09
ORD1958,Keyboard,Electronics,1,1554.77,Pune,2026-04-08
ORD1959,Jeans,Fashion,1,1953.37,Surat,2026-03-14
ORD1960,Laptop,Electronics,5,58543.2,Pune,2026-05-12
ORD1961,Jeans,Fashion,5,1977.23,Ahmedabad,2026-03-17
ORD1962,Backpack,Accessories,2,1735.31,Mumbai,2026-01-25
ORD1963,Headphones,Electronics,5,2214.61,Mumbai,2026-02-23
ORD1964,Backpack,Accessories,2,1931.38,Chennai,2026-01-27
ORD1965,Keyboard,Electronics,5,1598.62,Chennai,2026-06-15
ORD1966,Air Fryer,Home Appliances,1,6820.96,Delhi,2026-01-07
ORD1967,Mixer,Home Appliances,3,3176.52,Mumbai,2026-01-14
ORD1968,Headphones,Electronics,3,2225.56,Kolkata,2026-02-28
ORD1969,T-Shirt,Fashion,4,781.11,Chennai,2026-04-21
ORD1970,Shoes,Fashion,1,2443.77,Mumbai,2026-05-17
ORD1971,Laptop,Electronics,5,50195.61,Kolkata,2026-01-12
ORD1972,Tablet,Electronics,1,27203.12,Surat,2026-01-28
ORD1973,T-Shirt,Fashion,3,816.03,Hyderabad,2026-04-23
ORD1974,Watch,Accessories,4,5321.06,Ahmedabad,2026-05-02
ORD1975,Headphones,Electronics,5,2076.74,Chennai,2026-05-20
ORD1976,T-Shirt,Fashion,2,766.73,Pune,2026-01-03
ORD1977,Coffee Maker,Home Appliances,5,3898.75,Ahmedabad,2026-01-02
ORD1978,Book,Books,5,440.47,Surat,2026-01-22
ORD1979,T-Shirt,Fashion,2,838.68,Pune,2026-02-24
ORD1980,Watch,Accessories,5,4641.53,Delhi,2026-02-26
ORD1981,Book,Books,3,422.49,Delhi,2026-06-21
ORD1982,Jeans,Fashion,5,2139.83,Surat,2026-04-29
ORD1983,Backpack,Accessories,5,1646.33,Mumbai,2026-03-06
ORD1984,Smartphone,Electronics,2,18812.12,Jaipur,2026-03-26
ORD1985,Shoes,Fashion,2,2584.61,Bangalore,2026-01-26
ORD1986,T-Shirt,Fashion,5,730.26,Bangalore,2026-03-23
ORD1987,Mixer,Home Appliances,4,3379.84,Hyderabad,2026-06-27
ORD1988,Book,Books,2,455.9,Pune,2026-03-22
ORD1989,Watch,Accessories,2,4503.93,Bangalore,2026-02-26
ORD1990,Tablet,Electronics,4,26749.41,Pune,2026-02-04
ORD1991,Backpack,Accessories,3,1936.04,Jaipur,2026-04-25
ORD1992,Shoes,Fashion,3,2492.49,Mumbai,2026-02-14
ORD1993,Backpack,Accessories,5,1649.51,Hyderabad,2026-02-05
ORD1994,Coffee Maker,Home Appliances,2,4001.12,Mumbai,2026-01-20
ORD1995,Laptop,Electronics,5,56447.89,Kolkata,2026-05-29
ORD1996,Watch,Accessories,5,4711.82,Ahmedabad,2026-05-22
ORD1997,T-Shirt,Fashion,5,861.96,Surat,2026-05-01
ORD1998,Backpack,Accessories,2,1751.69,Bangalore,2026-05-31
ORD1999,Tablet,Electronics,3,25949.74,Surat,2026-05-11
ORD2000,Smartphone,Electronics,4,17509.92,Ahmedabad,2026-06-19
